Gender,Age,FamilyName,Height,Weight
M,17,Alexander,180.34,72.57472
M,16,Shaw,177.8,72.57472
F,18,Kirk,172.72,79.3786
F,17,Ramirez,170.18,77.11064
M,18,Thornton,162.56,61.23492
F,16,Mills,160.02,58.96696
F,19,Hicks,165.1,65.77084
M,17,Braun,187.96,79.3786
M,16,Leon,180.34,54.43104
F,18,Greene,170.18,56.699
M,19,Black,172.72,65.77084
F,19,Werner,165.1,74.84268
M,17,Oneill,175.26,83.91452
M,15,Bush,175.26,63.04929
M,15,Villanueva,185.42,66.67802
M,18,Boone,180.34,70.30676
F,16,Hodge,162.56,58.96696
M,17,Grant,182.88,113.398
M,18,Cordova,170.18,65.77084
F,17,Santos,142.24,72.57472
F,16,Dennis,167.64,58.96696
M,17,Branch,172.72,66.67802
F,19,Kennedy,165.1,57.15259
F,19,Morse,165.1,58.96696
F,16,Howard,170.18,52.16308
M,17,Parrish,170.18,74.84268
F,17,Zuniga,165.1,56.699
M,15,Burns,172.72,82.10015
F,17,Dixon,160.02,54.43104
F,17,Crosby,172.72,58.96696
M,18,Clarke,180.34,79.3786
F,18,Torres,162.56,63.50288
F,19,Madden,170.18,61.23492
F,15,Henderson,172.72,-0.90718
F,17,Myers,167.64,102.0582
M,17,Orr,175.26,71.66754
M,17,Pugh,167.64,54.43104
F,19,Lambert,165.1,58.96696
F,17,Herrera,165.1,79.3786
F,17,Beasley,167.64,58.96696
M,16,Hart,182.88,59.87414
M,15,Stokes,185.42,56.699
M,14,Riley,167.64,99.33665
M,18,Conway,187.96,95.25432
M,16,Cabrera,170.18,74.84268
F,19,Lang,193.04,61.23492
M,16,Guerrero,203.2,81.64656
F,18,Dawson,170.18,48.98794
M,18,Brewer,180.34,90.7184
F,16,Elliott,172.72,58.96696
F,17,Robles,165.1,79.3786
M,15,Serrano,180.34,104.3262
F,18,Buchanan,165.1,58.96696
M,16,Koch,180.34,74.84268
M,15,Mccann,175.26,108.8621
M,15,Robinson,177.8,53.07026
M,18,Barnett,172.72,77.11064
M,15,Colon,185.42,72.57472
F,15,Clark,172.72,56.699
F,18,Diaz,170.18,56.699
M,16,Adkins,187.96,72.57472
M,18,Shea,185.42,68.0388
M,15,Berry,154.94,58.96696
F,16,Watts,160.02,63.95647
M,15,Clay,172.72,63.50288
M,17,Hurst,185.42,79.3786
M,17,Whitney,187.96,79.3786
M,15,Lin,175.26,95.25432
M,15,Hampton,170.18,60.32774
M,18,Proctor,165.1,56.699
M,18,Cooper,187.96,63.50288
F,16,Shelton,167.64,54.43104
F,17,Dyer,170.18,65.77084
F,18,Becker,157.48,63.50288
F,15,Bates,147.32,70.30676
F,16,Spears,162.56,58.96696
M,17,Collier,172.72,74.38909
F,17,Merritt,162.56,58.96696
M,16,Atkinson,175.26,104.3262
F,18,Murillo,170.18,67.58521
M,15,Blankenship,182.88,70.30676
F,16,Mcclure,157.48,63.50288
F,16,Richardson,162.56,53.52386
M,18,Mitchell,175.26,77.56423
F,17,Austin,175.26,61.23492
M,15,Hickman,175.26,74.84268
F,18,Haney,160.02,52.16308
M,17,Silva,182.88,81.64656
M,17,Gay,175.26,61.23492
F,19,Montgomery,162.56,51.70949
F,17,Frank,175.26,81.64656
F,16,Bridges,157.48,45.3592
F,19,Vincent,162.56,54.43104
F,17,Winters,165.1,53.07026
F,18,Frost,165.1,58.05978
M,16,Olsen,180.34,131.5417
F,18,Yates,154.94,56.699
F,16,Mullins,160.02,68.0388
M,19,Kim,172.72,73.4819
M,16,Owen,177.8,72.57472
F,16,Jefferson,170.18,61.23492
M,16,Johnson,187.96,71.66754
F,19,Jensen,160.02,86.18248
F,18,Davies,172.72,58.96696
M,16,Fuentes,193.04,83.46093
M,19,Bentley,195.58,90.7184
F,18,Hunt,160.02,43.09124
F,16,Haynes,175.26,58.96696
F,15,Delgado,175.26,63.50288
F,16,Higgins,165.1,65.77084
F,17,Rowe,167.64,62.5957
M,14,Chung,182.88,70.30676
M,15,Nunez,193.04,120.2019
F,15,Christian,167.64,64.86366
M,15,Morrison,177.8,63.50288
M,16,Sullivan,175.26,74.84268
F,17,Simpson,162.56,61.68851
M,15,Sanders,175.26,68.94598
M,15,Murphy,172.72,108.8621
F,18,Lowery,165.1,61.23492
F,16,Kidd,162.56,50.8023
M,18,Solomon,177.8,74.84268
M,15,Blackburn,182.88,65.77084
F,18,Case,177.8,58.96696
M,17,Melendez,182.88,83.91452
F,19,Lyons,167.64,58.96696
F,16,Francis,157.48,58.96696
M,19,Strickland,170.18,104.3262
M,17,Ashley,160.02,58.96696
F,15,Bird,152.4,38.55532
F,16,Powers,162.56,94.34714
M,15,Vega,182.88,70.30676
F,15,Harrison,160.02,48.53434
M,18,Woods,170.18,63.50288
M,15,Burch,170.18,63.50288
F,17,Schroeder,157.48,48.08075
M,18,Wood,182.88,92.98636
M,18,White,175.26,78.01782
M,16,Weeks,175.26,64.41006
F,18,Ochoa,152.4,55.33822
M,15,Patton,157.48,56.699
M,20,Wells,170.18,58.96696
M,16,Singh,165.1,77.11064
M,16,Jimenez,167.64,79.3786
M,18,Romero,177.8,78.01782
M,17,Ruiz,162.56,65.31725
F,15,Keller,152.4,47.62716
M,16,Olson,185.42,74.84268
M,15,Orozco,193.04,68.49239
M,19,Carney,165.1,52.16308
M,17,Ritter,182.88,124.7378
M,17,Osborne,172.72,68.0388
F,18,Odom,152.4,45.3592
F,15,Massey,152.4,45.3592
M,19,Mcdowell,175.26,68.0388
M,18,Griffith,175.26,66.22443
M,16,Sawyer,170.18,63.50288
F,17,Salinas,167.64,54.43104
M,16,Marks,165.1,65.77084
F,17,Melton,154.94,52.16308
M,15,Montoya,172.72,64.86366
M,19,Tyler,195.58,102.0582
F,18,Shah,162.56,48.53434
M,16,Ponce,193.04,90.7184
M,16,Dunlap,182.88,81.64656
M,15,Ramsey,180.34,79.3786
F,19,Castro,167.64,57.60618
F,16,Ferguson,170.18,52.16308
M,17,Harris,175.26,79.3786
F,15,Zavala,165.1,50.8023
F,17,Mcintyre,160.02,57.15259
M,16,Mcpherson,170.18,68.0388
M,18,Reyes,182.88,83.91452
M,15,Lynn,182.88,65.31725
M,18,Joyce,170.18,68.0388
F,16,Lindsey,162.56,72.57472
F,17,Middleton,160.02,49.89512
M,17,Maxwell,172.72,63.04929
F,16,Hutchinson,162.56,53.52386
M,17,Lozano,180.34,95.25432
M,15,York,170.18,53.07026
F,19,Reilly,162.56,49.89512
M,19,Steele,167.64,57.60618
F,15,Young,160.02,52.16308
F,17,Dunn,157.48,45.81279
M,16,Santiago,177.8,65.77084
M,16,Nguyen,175.26,62.1421
M,17,Oconnell,165.1,62.5957
F,16,Wiggins,160.02,47.62716
F,18,Mack,162.56,67.13162
F,16,Tran,165.1,48.98794
M,19,Hartman,187.96,99.79024
M,15,Hudson,157.48,50.8023
F,17,Hoover,162.56,58.96696
F,14,Davis,152.4,66.22443
F,17,Love,165.1,81.64656
M,16,Stanley,170.18,79.3786
M,15,Armstrong,172.72,68.0388
F,19,Bradford,160.02,72.57472
F,18,Goodman,157.48,58.96696
F,17,Villa,157.48,103.8726
M,19,Welch,182.88,68.0388
F,17,Washington,165.1,59.87414
M,17,Terry,190.5,113.398
M,19,Cooley,172.72,65.77084
M,15,Cannon,175.26,77.11064
F,18,Foley,172.72,104.3262
F,16,Brock,165.1,49.89512
M,14,Larsen,180.34,63.50288
F,19,Cohen,162.56,61.23492
F,16,Mcmahon,160.02,49.89512
M,18,Hodges,187.96,72.57472
M,18,Pineda,187.96,81.64656
M,18,Cervantes,177.8,63.50288
M,17,Glass,180.34,62.1421
F,18,Fry,167.64,54.43104
F,18,Hayden,157.48,52.16308
M,18,Buck,180.34,61.23492
M,15,Powell,165.1,75.29627
F,18,Wu,162.56,49.89512
F,15,Rivera,170.18,53.07026
F,18,Gould,172.72,56.699
F,16,Graham,157.48,49.89512
F,15,Cobb,170.18,86.18248
M,17,Manning,182.88,81.64656
F,17,Nixon,160.02,40.82328
F,19,Huber,167.64,79.3786
M,19,Ellis,187.96,97.52228
F,14,Lara,170.18,71.66754
F,18,Noble,165.1,-0.90718
F,17,Estrada,175.26,71.21394
F,17,Dudley,172.72,124.7378
M,18,Bishop,180.34,113.398
F,16,Vaughan,160.02,72.57472
M,19,Jenkins,170.18,54.43104
F,16,Castillo,167.64,46.26638
M,18,Bauer,170.18,65.77084
M,18,Bonilla,175.26,65.77084
F,15,Bradshaw,162.56,43.99842
M,19,Herring,182.88,70.30676
M,19,Allison,180.34,92.98636
F,16,Frederick,175.26,-0.90718
F,15,Frye,152.4,45.81279
F,16,Payne,165.1,49.89512
F,15,Ford,167.64,49.89512
M,19,Gonzalez,177.8,-0.90718
M,17,Morris,177.8,68.0388
M,16,Thompson,177.8,99.79024
F,14,Rhodes,157.48,59.87414
M,16,Mcgrath,180.34,79.83219
M,15,Shepard,182.88,89.81122
F,17,Costa,172.72,56.699
F,16,Padilla,162.56,56.699
F,14,Zhang,167.64,46.26638
M,19,Mckenzie,187.96,117.9339
F,15,Palmer,165.1,53.07026
F,18,Friedman,165.1,63.50288
M,17,Gomez,180.34,70.30676
F,19,Rice,160.02,77.11064
M,15,Michael,175.26,95.25432
F,17,Pruitt,167.64,56.699
M,16,Baker,180.34,73.4819
M,16,Fritz,182.88,96.1615
F,16,Bolton,167.64,95.70791
M,17,Morgan,167.64,56.699
F,19,Huynh,182.88,87.54326
M,17,Cantrell,190.5,83.91452
M,15,Choi,154.94,47.62716
M,18,Webb,180.34,63.50288
M,17,Hull,165.1,58.96696
M,15,Dean,180.34,88.90403
M,16,Bennett,175.26,65.77084
F,18,Daugherty,172.72,83.91452
M,16,Hatfield,182.88,52.16308
M,16,Chavez,193.04,118.8411
F,19,Fernandez,160.02,77.11064
M,19,Robbins,180.34,92.98636
F,19,Sparks,160.02,58.96696
F,15,Stout,172.72,69.39958
M,19,Hays,177.8,65.77084
M,16,Hayes,172.72,67.13162
F,18,Heath,160.02,64.86366
M,18,Shields,177.8,83.91452
F,17,Vaughn,162.56,45.3592
M,17,Huerta,175.26,72.57472
M,18,Martinez,177.8,63.50288
F,18,Novak,154.94,47.62716
M,16,Gentry,177.8,65.77084
M,15,Lowe,170.18,68.0388
F,19,Tapia,170.18,72.57472
F,19,Hill,160.02,56.24541
F,16,Sampson,160.02,95.25432
F,15,Smith,162.56,104.7798
F,17,Mendoza,170.18,58.96696
F,15,Ware,172.72,99.79024
F,18,Mayo,157.48,61.23492
M,17,Stephens,175.26,74.84268
M,15,Weaver,185.42,80.28578
F,18,Yang,167.64,53.97745
M,17,Cline,177.8,58.96696
F,19,Newman,160.02,68.0388
M,17,Warren,172.72,86.18248
F,18,Meza,167.64,68.0388
F,19,Pace,167.64,63.04929
M,18,Saunders,172.72,63.50288
M,18,Hurley,170.18,106.5941
M,19,Carpenter,177.8,97.52228
F,16,Gaines,167.64,52.16308
F,16,Banks,160.02,70.30676
M,19,Sandoval,172.72,61.23492
M,17,Cunningham,137.16,74.84268
F,18,Zimmerman,165.1,-0.90718
F,16,Mercado,167.64,-0.90718
F,16,Conrad,170.18,56.24541
M,20,Livingston,172.72,79.3786
M,15,Stuart,177.8,63.50288
F,16,Gutierrez,170.18,63.95647
F,15,Bass,160.02,58.96696
M,15,Munoz,175.26,56.699
M,15,Skinner,187.96,89.35762
M,18,Wolfe,180.34,83.91452
M,16,Richmond,182.88,72.57472
M,17,Mccarty,185.42,92.98636
F,15,Rivas,167.64,56.24541
M,17,Foster,162.56,63.50288
F,19,Dickerson,154.94,58.05978
F,17,Hester,144.78,58.96696
M,17,Park,190.5,83.91452
M,15,James,182.88,68.0388
M,16,Berg,170.18,70.76035
F,18,Prince,175.26,88.45044
F,16,Doyle,154.94,72.57472
M,19,Harvey,175.26,74.84268
F,18,Mathis,167.64,74.84268
F,18,Mann,152.4,79.3786
F,15,Leach,162.56,45.81279
F,17,Hansen,157.48,58.96696
F,16,Blake,162.56,54.43104
F,19,Garrett,157.48,70.76035
M,18,Pena,185.42,79.3786
M,18,Bowman,185.42,77.11064
F,16,Phelps,160.02,47.62716
F,18,Boyd,167.64,65.77084
M,15,Obrien,172.72,68.0388
M,15,Beard,170.18,56.699
M,17,Levine,177.8,65.77084
F,14,Franco,172.72,117.9339
M,17,Collins,175.26,77.11064
M,16,Walsh,185.42,86.18248
M,19,Nelson,182.88,90.7184
F,18,Gibson,177.8,65.77084
M,15,Sherman,167.64,54.43104
F,16,Campos,182.88,77.11064
M,18,Jones,162.56,63.50288
F,20,Curtis,165.1,55.79182
M,17,Carroll,175.26,74.84268
M,20,Bright,180.34,65.77084
F,15,Richards,170.18,68.0388
F,18,Hooper,154.94,58.05978
M,17,Barron,160.02,59.87414
F,18,Jarvis,170.18,61.23492
M,18,Rodgers,170.18,61.23492
M,14,Calderon,167.64,56.699
F,17,Chase,162.56,58.96696
M,15,Estes,172.72,54.43104
F,18,Hanson,165.1,47.62716
F,17,Rowland,172.72,61.23492
F,14,Cantu,165.1,50.8023
M,15,Rush,175.26,83.91452
M,18,Benson,180.34,77.11064
M,18,Perkins,187.96,70.30676
F,19,Porter,167.64,61.23492
F,15,Coffey,162.56,52.16308
F,16,Harmon,160.02,61.23492
M,15,Frazier,172.72,52.16308
F,16,Bernard,172.72,-0.45359
M,15,Luna,182.88,57.15259
F,17,Barrett,172.72,65.77084
F,19,Schwartz,154.94,61.23492
F,16,Haley,165.1,68.0388
M,16,West,198.12,108.8621
F,16,Holder,167.64,65.77084
M,15,Coleman,182.88,117.9339
F,17,Ryan,175.26,74.84268
F,14,Bullock,162.56,56.699
M,18,Rosario,167.64,97.52228
F,17,Hamilton,162.56,95.25432
M,17,Deleon,172.72,86.63607
F,16,Ayers,165.1,61.68851
F,16,Osborn,157.48,48.08075
F,16,Ferrell,200.66,75.74986
F,18,Trevino,180.34,68.0388
F,14,Mcdaniel,175.26,52.16308
M,17,Reese,165.1,90.7184
F,19,Navarro,152.4,48.08075
F,19,Booth,165.1,63.50288
F,19,Snow,152.4,48.98794
F,17,Mcneil,160.02,56.699
F,17,Lynch,152.4,54.43104
M,14,Hunter,180.34,63.50288
F,15,Li,162.56,53.52386
M,17,Pratt,167.64,61.23492
F,17,Pacheco,170.18,-0.90718
F,15,Green,157.48,48.08075
M,19,Alvarez,182.88,86.18248
F,19,Solis,160.02,49.89512
M,17,Short,182.88,68.0388
F,19,Finley,160.02,47.62716
M,17,Walton,187.96,77.11064
M,15,Phillips,182.88,77.11064
M,18,Bean,190.5,74.84268
M,19,Holden,182.88,72.57472
M,15,Kramer,165.1,65.77084
F,19,Briggs,162.56,54.43104
M,19,Dickson,187.96,77.11064
F,16,Buckley,162.56,58.05978
F,18,Vazquez,167.64,58.05978
M,19,Knapp,180.34,62.5957
M,18,Moyer,175.26,72.57472
M,17,Kelley,175.26,66.67802
M,17,Krueger,177.8,65.77084
M,15,Le,180.34,70.30676
M,18,May,177.8,99.79024
M,16,Fischer,180.34,79.3786
F,18,Mcdonald,167.64,53.52386
F,16,Hendrix,170.18,47.62716
F,15,Fitzgerald,152.4,52.16308
F,17,Marquez,167.64,74.84268
M,17,Rollins,167.64,58.96696
M,16,Perry,180.34,83.46093
F,19,Wiley,175.26,58.96696
F,16,Hubbard,185.42,70.30676
F,17,Miranda,172.72,-0.45359
M,15,Houston,185.42,65.77084
F,18,Mays,165.1,56.699
F,18,Barajas,172.72,58.51337
F,19,Mooney,162.56,56.699
M,16,Gilbert,182.88,63.50288
M,16,Garcia,182.88,82.55374
F,18,Wise,170.18,63.50288
F,15,Poole,172.72,54.43104
F,17,Avila,167.64,58.96696
F,18,Anderson,167.64,-0.90718
M,16,Mcclain,185.42,111.13
M,19,Chandler,187.96,83.91452
F,18,Mercer,167.64,-0.90718
M,19,Gross,185.42,102.0582
F,19,Everett,162.56,53.52386
M,15,Contreras,172.72,56.699
M,15,Nolan,175.26,61.68851
M,19,Mccormick,172.72,62.1421
M,15,Knight,175.26,58.96696
F,14,Quinn,157.48,36.74095
F,19,Oconnor,165.1,58.96696
M,18,Suarez,177.8,70.30676
M,17,Wagner,175.26,70.30676
M,19,Irwin,172.72,68.0388
M,16,Horton,172.72,58.96696
M,18,Salazar,177.8,88.45044
M,15,Hoffman,172.72,54.88463
M,16,Bailey,172.72,68.0388
M,18,Stevens,193.04,77.11064
M,18,Carrillo,193.04,72.57472
F,17,Cherry,177.8,68.0388
M,15,Richard,180.34,77.11064
M,19,Mcguire,175.26,70.30676
F,15,Holland,162.56,48.53434
M,18,Copeland,190.5,65.77084
F,15,Wilkins,170.18,49.89512
F,19,Blevins,167.64,61.23492
F,15,Pennington,162.56,76.20346
F,20,Marshall,170.18,79.3786
M,19,Shepherd,177.8,63.50288
F,15,Lane,175.26,68.94598
F,17,Bryan,162.56,52.16308
F,17,Aguirre,165.1,65.77084
M,17,Rosales,167.64,54.43104
F,18,Good,167.64,61.23492
F,17,Sanford,162.56,63.50288
F,18,Mclean,160.02,61.23492
M,15,Duffy,162.56,54.43104
M,18,Cardenas,175.26,73.9355
M,18,Lloyd,182.88,77.11064
F,19,Kerr,162.56,58.05978
M,18,Daniels,182.88,74.84268
F,18,George,172.72,72.57472
F,18,Rich,157.48,96.6151
F,17,Wright,165.1,65.77084
M,18,Gilmore,180.34,74.84268
M,17,Raymond,177.8,74.84268
F,15,Stone,167.64,58.96696
F,17,Faulkner,160.02,72.57472
M,16,Brennan,180.34,72.57472
F,19,Ho,172.72,81.64656
M,16,Jacobson,177.8,66.67802
F,18,Conley,170.18,72.57472
F,14,Vasquez,165.1,81.64656
M,19,Holmes,170.18,86.18248
F,18,Casey,162.56,56.699
M,19,Bruce,160.02,48.08075
M,18,Douglas,180.34,86.18248
F,19,Abbott,160.02,77.11064
F,19,Shannon,160.02,67.13162
M,18,Wolf,190.5,127.0058
F,17,Brooks,172.72,88.45044
M,17,Gardner,180.34,68.0388
M,18,Figueroa,167.64,86.18248
F,17,Potter,157.48,45.3592
M,15,Beltran,177.8,52.16308
F,16,Pope,152.4,42.63765
F,18,Hardin,165.1,68.0388
F,18,Archer,165.1,81.64656
M,18,Chapman,182.88,104.3262
M,18,Ross,180.34,65.77084
M,19,Burnett,177.8,72.57472
M,17,Owens,182.88,72.57472
F,15,Santana,167.64,63.50288
M,19,Leblanc,167.64,68.0388
F,17,Farmer,162.56,58.96696
M,14,Fletcher,180.34,70.30676
F,15,Hobbs,165.1,45.3592
M,18,Juarez,170.18,63.50288
M,15,Schultz,185.42,83.91452
F,14,Downs,162.56,63.50288
F,16,Logan,154.94,52.16308
F,15,Summers,154.94,49.89512
M,16,Walls,182.88,68.0388
F,19,Wilcox,170.18,95.25432
M,16,Delacruz,167.64,81.64656
M,19,Moran,175.26,77.11064
F,17,Monroe,160.02,52.16308
F,20,Gibbs,162.56,53.52386
F,17,Rubio,157.48,48.53434
M,15,Adams,182.88,102.0582
M,18,Peck,182.88,81.64656
M,15,Fields,180.34,79.3786
M,19,Ray,177.8,68.0388
F,18,Howell,170.18,61.23492
F,19,Newton,157.48,77.11064
F,16,Brown,165.1,74.84268
F,16,Ballard,157.48,53.07026
F,15,Benitez,160.02,53.52386
F,17,Combs,160.02,54.43104
M,18,Terrell,175.26,66.22443
M,16,Dominguez,167.64,72.57472
M,17,Oliver,187.96,70.30676
F,18,Sutton,175.26,64.86366
F,19,Rose,165.1,63.50288
M,16,Blair,180.34,68.0388
M,15,Dougherty,185.42,68.0388
F,18,Crawford,154.94,58.96696
F,18,Parsons,167.64,58.96696
F,17,Stewart,162.56,63.50288
F,18,Mccarthy,165.1,58.05978
M,17,Todd,187.96,67.13162
M,15,Whitaker,187.96,87.08966
M,19,Ewing,182.88,92.98636
M,16,Meadows,182.88,58.96696
M,18,Ibarra,190.5,79.3786
F,17,Moreno,162.56,68.0388
M,16,Yu,167.64,58.96696
F,17,Pittman,165.1,58.96696
F,19,Singleton,160.02,113.398
F,17,Roberts,170.18,61.23492
F,19,Liu,162.56,72.57472
F,19,Morton,167.64,61.23492
M,18,Bray,182.88,70.76035
M,19,Flowers,167.64,70.30676
F,19,Khan,157.48,68.94598
M,19,Mcconnell,175.26,95.25432
F,17,Howe,162.56,54.43104
M,18,Blackwell,167.64,81.64656
M,17,Butler,167.64,56.24541
F,15,Walter,160.02,73.4819
M,15,Harding,175.26,70.30676
M,16,Andrews,180.34,81.64656
F,16,Hanna,160.02,56.699
M,19,Hughes,182.88,68.0388
F,17,Parker,175.26,71.21394
M,16,Lutz,190.5,72.57472
M,15,Franklin,193.04,78.01782
F,15,Henson,172.72,56.699
F,18,Joseph,154.94,54.43104
F,16,Hess,157.48,49.89512
F,18,Charles,157.48,49.89512
M,16,Huffman,177.8,86.18248
F,16,Watkins,170.18,54.43104
F,18,Ortega,157.48,56.699
M,16,Valenzuela,177.8,129.2737
F,17,Robertson,162.56,52.16308
M,18,Shaffer,210.82,90.7184
F,15,Long,175.26,61.23492
F,19,Matthews,162.56,74.84268
F,18,Andersen,172.72,95.25432
F,18,Jordan,165.1,50.34871
M,20,Travis,177.8,74.84268
M,18,Benjamin,185.42,77.11064
F,16,Sanchez,167.64,47.62716
M,17,King,180.34,71.21394
M,15,Medina,180.34,58.96696
M,18,Galvan,185.42,92.98636
M,15,Lamb,175.26,72.57472
M,16,Berger,175.26,72.12113
F,19,Cummings,175.26,72.57472
M,17,Baldwin,187.96,77.11064
F,17,Hood,152.4,54.43104
M,19,Beck,182.88,74.84268
M,15,Bell,177.8,63.50288
M,15,Atkins,157.48,65.77084
F,19,Chan,175.26,74.84268
M,16,Ortiz,182.88,82.10015
M,15,Anthony,165.1,52.16308
F,16,Moses,154.94,65.77084
M,17,English,185.42,91.17199
F,19,Small,162.56,72.57472
F,19,Gallegos,172.72,84.8217
M,17,Garner,170.18,68.0388
M,19,Weber,182.88,77.11064
M,17,Giles,175.26,77.11064
F,18,Macias,162.56,61.23492
F,16,Erickson,165.1,81.64656
M,19,Decker,203.2,104.3262
F,17,Walker,160.02,62.1421
F,16,Compton,177.8,104.3262
M,20,Davidson,185.42,104.3262
M,19,Russo,167.64,82.55374
M,16,Moon,177.8,97.52228
F,18,Barton,165.1,113.398
F,17,Roach,165.1,102.5118
M,15,Stafford,172.72,92.07918
F,20,Eaton,175.26,106.1405
F,15,Hall,162.56,56.699
M,19,Larson,182.88,63.50288
M,17,Sweeney,182.88,68.0388
M,19,Reed,190.5,104.3262
F,17,Roman,157.48,58.96696
M,17,Escobar,170.18,68.0388
F,18,Ball,172.72,77.11064
F,18,Freeman,157.48,61.23492
M,17,Mccullough,172.72,74.84268
F,15,Chen,165.1,50.8023
M,16,Greer,177.8,63.50288
M,14,Zamora,175.26,90.7184
F,16,Best,160.02,59.42055
F,17,Wilkerson,170.18,81.64656
M,16,Dorsey,177.8,81.64656
F,19,Stephenson,167.64,63.50288
M,14,Dodson,180.34,65.77084
M,15,Mcbride,167.64,64.86366
F,19,Wilkinson,165.1,48.08075
F,17,Vargas,167.64,90.7184
M,15,Norris,167.64,63.50288
M,19,Leonard,172.72,122.4698
F,19,Lucas,160.02,54.43104
M,20,Lee,170.18,58.96696
F,18,Waller,157.48,54.43104
F,17,Little,160.02,48.53434
M,16,Nicholson,170.18,56.699
F,17,Sosa,160.02,56.699
F,18,Miller,154.94,47.62716
M,15,Hernandez,172.72,63.50288
F,19,Mahoney,160.02,58.96696
F,18,Cole,160.02,45.3592
F,17,Clements,170.18,88.45044
M,16,Woodward,175.26,83.91452
M,17,Rodriguez,170.18,56.699
F,16,Floyd,172.72,58.96696
F,19,Jacobs,180.34,76.20346
M,18,Glenn,165.1,70.30676
F,15,Bowen,154.94,50.8023
F,15,Espinoza,162.56,79.3786
F,15,Arnold,152.4,48.08075
F,18,Pham,160.02,61.23492
F,17,David,170.18,90.7184
M,16,Barrera,187.96,113.398
F,16,Mata,157.48,61.68851
M,15,Yoder,175.26,68.0388
M,16,Jennings,170.18,56.24541
F,15,Rangel,175.26,100.2438
M,19,Chang,175.26,81.64656
M,19,Hines,193.04,77.56423
F,16,Krause,172.72,58.96696
M,18,Davila,180.34,68.0388
F,18,Willis,162.56,40.82328
F,19,Conner,157.48,49.89512
M,14,Townsend,172.72,74.84268
F,18,Wade,157.48,63.50288
F,17,Johnston,162.56,56.699
F,18,Kent,162.56,92.98636
M,15,Baxter,177.8,58.96696
F,19,Weiss,165.1,54.43104
M,18,Hahn,175.26,63.50288
M,18,Riggs,160.02,81.64656
F,19,Kaiser,154.94,43.09124
M,15,Rojas,170.18,52.16308
F,18,Preston,167.64,72.57472
M,19,Church,175.26,74.84268
F,15,Russell,157.48,54.43104
M,18,Cain,187.96,70.30676
M,16,Mckee,165.1,83.91452
M,19,Duran,187.96,77.11064
M,15,Nielsen,167.64,54.43104
M,16,Holloway,190.5,58.96696
M,19,Tate,172.72,63.50288
F,19,Marsh,157.48,72.57472
F,18,Wang,162.56,65.77084
M,16,Horne,165.1,61.23492
M,15,Herman,172.72,61.23492
F,19,Patterson,162.56,54.43104
M,18,Cochran,175.26,68.0388
M,16,Gordon,167.64,63.50288
M,19,Wheeler,190.5,102.0582
M,17,Patrick,187.96,117.9339
F,16,Trujillo,167.64,48.98794
F,14,Hopkins,160.02,47.62716
F,17,Cruz,165.1,49.89512
M,18,Maynard,172.72,73.4819
M,18,Montes,170.18,77.11064
M,18,Henry,185.42,72.57472
F,15,Ellison,177.8,61.23492
M,17,Peters,190.5,99.79024
M,17,Caldwell,170.18,68.0388
F,19,Camacho,165.1,49.89512
M,16,Christensen,167.64,54.43104
F,18,Guerra,175.26,56.699
M,17,Mcmillan,185.42,72.57472
M,15,Lucero,182.88,79.3786
M,16,Hinton,187.96,93.89354
F,20,Levy,162.56,47.62716
F,17,Salas,154.94,49.89512
M,18,Waters,185.42,68.0388
M,16,Wong,187.96,82.55374
F,18,Garrison,157.48,61.23492
M,18,Durham,182.88,106.5941
F,19,Gillespie,157.48,69.39958
F,17,Ayala,162.56,99.79024
M,15,Nash,175.26,65.77084
M,15,Gamble,167.64,81.64656
F,16,Valdez,152.4,47.62716
F,17,Boyle,170.18,127.0058
M,14,Carey,170.18,102.0582
M,17,Williamson,170.18,62.1421
M,15,Jackson,165.1,45.3592
F,17,Acevedo,160.02,49.89512
F,16,Mcknight,154.94,60.78133
F,18,Wilson,165.1,63.50288
M,17,Mosley,187.96,78.92501
F,18,Simon,154.94,49.89512
F,16,Pollard,154.94,43.99842
M,15,Griffin,172.72,63.50288
M,14,French,170.18,50.34871
M,19,Moore,172.72,74.84268
F,15,Maldonado,157.48,46.26638
F,16,Landry,154.94,61.23492
M,19,Johns,185.42,106.5941
F,19,Reeves,162.56,54.43104
M,17,Meyer,185.42,74.84268
M,19,Bowers,172.72,88.45044
F,18,Lewis,165.1,81.64656
M,17,Meyers,175.26,71.66754
M,16,Grimes,165.1,65.77084
F,20,Evans,165.1,-0.90718
M,15,Sellers,175.26,88.90403
F,18,Mccoy,157.48,44.45202
F,15,Harrington,172.72,57.60618
M,16,Ward,193.04,86.18248
F,17,Potts,157.48,48.98794
M,15,Mckinney,170.18,54.43104
M,17,Hawkins,167.64,63.50288
F,15,Vang,132.08,53.52386
M,17,Baird,195.58,99.79024
F,18,Bond,167.64,58.96696
F,17,Roth,165.1,58.96696
M,15,Dalton,177.8,67.13162
F,18,Daniel,154.94,48.08075
M,16,Curry,165.1,68.0388
F,17,Arias,165.1,81.64656
M,18,Humphrey,177.8,83.91452
F,19,Morrow,160.02,47.62716
M,19,Kaufman,180.34,65.77084
M,15,Moss,172.72,47.62716
F,16,Velasquez,167.64,61.23492
M,17,Sloan,182.88,79.3786
M,18,Hendricks,167.64,54.43104
F,19,Perez,167.64,68.0388
M,14,Lawson,172.72,79.3786
M,17,Lester,160.02,45.3592
